auction,bidder,price,channel,url,dateTime,extra,rank_number
951,61626,8789,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra6,9
952,67071,3468,google,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,10
953,87169,6750,aPpLe,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,3
954,48014,4090,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra3,3
955,16318,4155,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra1,13
956,32829,1072,facebook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,9
957,22619,7489,Apple,http://fb.com/ad,2025-04-13 01:28:04,extra10,17
958,35670,5579,Apple,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra1,19
959,59694,6916,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra5,7
960,16146,2150,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra6,12
961,85430,1664,baidu,http://google.com/track,2025-04-13 01:28:04,extra1,7
962,57496,8897,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,5
963,65663,6180,Apple,http://google.com/track,2025-04-13 01:28:04,extra9,6
964,33174,8116,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra10,4
965,68164,4723,Apple,http://google.com/track,2025-04-13 01:28:04,extra3,16
966,93676,8412,baidu,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,14
967,25254,8567,baidu,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra9,17
968,57023,3344,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra1,14
969,15089,7608,FaceBook,http://fb.com/ad,2025-04-13 01:28:04,extra8,4
970,83099,5969,Apple,http://social.com?src=fb,2025-04-13 01:28:04,extra1,8
971,91060,3087,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra10,18
972,57116,2915,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra4,9
973,80643,3453,FaceBook,http://google.com/track,2025-04-13 01:28:04,extra5,6
974,86276,4433,facebook,http://google.com/track,2025-04-13 01:28:04,extra6,15
975,92425,7041,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra5,5
976,46369,9804,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra6,8
977,54473,7605,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,1
978,77672,7707,google,http://fb.com/ad,2025-04-13 01:28:04,extra10,19
979,19813,7839,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra5,14
980,95881,5808,FaceBook,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra8,11
981,96952,5471,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra6,13
982,41309,4883,baidu,http://social.com?src=fb,2025-04-13 01:28:04,extra5,15
983,50476,1349,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra1,4
984,43817,2372,google,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra10,6
985,68219,3823,aPpLe,http://google.com/track,2025-04-13 01:28:04,extra7,9
986,22205,2738,google,http://social.com?src=fb,2025-04-13 01:28:04,extra9,13
987,14481,1135,FaceBook,http://social.com?src=fb,2025-04-13 01:28:04,extra3,1
988,81378,7943,google,http://apple.com/ad?campaign=123,2025-04-13 01:28:04,extra2,15
989,43507,3568,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra4,17
990,92769,7703,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra2,4
991,28751,2830,facebook,http://fb.com/ad,2025-04-13 01:28:04,extra3,1
992,66319,3196,aPpLe,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra2,4
993,31415,8786,facebook,http://social.com?src=fb,2025-04-13 01:28:04,extra6,14
994,14064,1803,baidu,http://fb.com/ad,2025-04-13 01:28:04,extra3,10
995,45615,5408,FaceBook,http://baidu.cn/search?q=test,2025-04-13 01:28:04,extra8,3
996,18095,1224,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra10,2
997,65816,6918,facebook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra1,20
998,56670,5872,FaceBook,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra4,10
999,47512,3731,aPpLe,http://social.com?src=fb,2025-04-13 01:28:04,extra9,10
1000,98721,4331,Apple,http://iosapps.com/?utm=apple,2025-04-13 01:28:04,extra9,18
